티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
365900,브이씨,13254700,13254700,0,101261121180,101261121180,0
251630,브이원텍,695490,695490,0,4484461890,4484461890,0
018290,브이티지엠피,5650574,5650574,0,30940628470,30940628470,0
044480,블루베리 NFT,5009471,5009471,0,7644496790,7644496790,0
033560,블루콤,1262930,1262930,0,4947829745,4947829745,0
191600,블루탑,38,38,0,696450,696450,0
369370,블리츠웨이,3281196,3281196,0,6941589260,6941589260,0
126340,비나텍,588618,588618,0,25898018050,25898018050,0
121800,비덴트,14335391,14335391,0,51672523435,51672523435,0
082800,비보존 제약,33025498,33025498,0,24803060697,24803060697,0
318410,비비씨,1208119,1208119,0,12287551080,12287551080,0
002070,비비안,10189783,10189783,0,15701756685,15701756685,0
100220,비상교육,585104,585104,0,3626123390,3626123390,0
419540,비스토스,49465790,49465790,0,140448733485,140448733485,0
146320,비씨엔씨,622534,622534,0,9573870500,9573870500,0
200780,비씨월드제약,2547030,2547030,0,23011743370,23011743370,0
141000,비아트론,494979,494979,0,4321992760,4321992760,0
090460,비에이치,8578811,8578811,0,207167099450,207167099450,0
083650,비에이치아이,12149491,12149491,0,83667548620,83667548620,0
032790,비엔지티,5772095,5772095,0,15163853820,15163853820,0
445360,비엔케이제1호스팩,926156,926156,0,1833732060,1833732060,0
142760,비엘,2406252,2406252,0,9422699255,9422699255,0
065170,비엘팜텍,3808675,3808675,0,2774816045,2774816045,0
086220,비엘헬스케어,3108,3108,0,6123445,6123445,0
086670,비엠티,3157960,3157960,0,47711177300,47711177300,0
335890,비올,72677956,72677956,0,222413050585,222413050585,0
138580,비즈니스온,529852,529852,0,3752946290,3752946290,0
082920,비츠로셀,974544,974544,0,12883616400,12883616400,0
054220,비츠로시스,4106055,4106055,0,5673668390,5673668390,0
042370,비츠로테크,2906723,2906723,0,19142744340,19142744340,0
050090,비케이홀딩스,2916772,2916772,0,1272998645,1272998645,0
307870,비투엔,4069013,4069013,0,8113157595,8113157595,0
357880,비트나인,11716602,11716602,0,93052475980,93052475980,0
032850,비트컴퓨터,8521106,8521106,0,54230455400,54230455400,0
148780,비플라이소프트,76206286,76206286,0,85247695043,85247695043,0
238200,비피도,15842375,15842375,0,163505234900,163505234900,0
093190,빅솔론,981834,981834,0,7107677440,7107677440,0
065450,빅텍,15790363,15790363,0,87372423490,87372423490,0
210120,빅텐츠,13162,13162,0,154764300,154764300,0
005180,빙그레,205558,205558,0,8314869700,8314869700,0
072950,빛샘전자,212921,212921,0,1272699890,1272699890,0
266170,뿌리깊은나무들,6250,6250,0,5004173,5004173,0
143240,사람인에이치알,401916,401916,0,10781402350,10781402350,0
003960,사조대림,294981,294981,0,7782222850,7782222850,0
008040,사조동아원,17621922,17621922,0,17533324685,17533324685,0
007160,사조산업,198697,198697,0,8775564800,8775564800,0
014710,사조씨푸드,1863366,1863366,0,8937305240,8937305240,0
006090,사조오양,223316,223316,0,1797308430,1797308430,0
419120,산돌,1757729,1757729,0,24221680900,24221680900,0
100090,삼강엠앤티,10689967,10689967,0,231549950900,231549950900,0
122350,삼기,15940596,15940596,0,62677069900,62677069900,0
014970,삼륭물산,741918,741918,0,3897289560,3897289560,0
018310,삼목에스폼,1426937,1426937,0,26265146800,26265146800,0
053700,삼보모터스,10206265,10206265,0,58041369405,58041369405,0
009620,삼보산업,4178223,4178223,0,4192847153,4192847153,0
023600,삼보판지,443148,443148,0,4684445100,4684445100,0
001470,삼부토건,29587943,29587943,0,43111774975,43111774975,0
006400,삼성SDI,4418608,4418608,0,2909548909547,2909548909547,0
006405,삼성SDI우,119369,119369,0,36042634500,36042634500,0
006660,삼성공조,156655,156655,0,1599746010,1599746010,0
380320,삼성머스트스팩5호,709607,709607,0,2572381225,2572381225,0
028260,삼성물산,4483377,4483377,0,529626308910,529626308910,0
02826K,삼성물산우B,52534,52534,0,5690922000,5690922000,0
207940,삼성바이오로직스,912808,912808,0,759460994100,759460994100,0
032830,삼성생명,6116407,6116407,0,442250357422,442250357422,0
377630,삼성스팩4호,1308573,1308573,0,7144061495,7144061495,0
425290,삼성스팩6호,1758663,1758663,0,5525722065,5525722065,0
439250,삼성스팩7호,911038,911038,0,9191327570,9191327570,0
018260,삼성에스디에스,1306654,1306654,0,165071307500,165071307500,0
028050,삼성엔지니어링,16367303,16367303,0,378615417850,378615417850,0
009150,삼성전기,7752906,7752906,0,1065326986500,1065326986500,0
009155,삼성전기우,76682,76682,0,5187509300,5187509300,0
005930,삼성전자,234543029,234543029,0,13896903814919,13896903814919,0
005935,삼성전자우,13711304,13711304,0,737199693127,737199693127,0
001360,삼성제약,5389099,5389099,0,15809387750,15809387750,0
010140,삼성중공업,50200054,50200054,0,258344757190,258344757190,0
010145,삼성중공우,18654,18654,0,3046461500,3046461500,0
016360,삼성증권,5564527,5564527,0,191805595400,191805595400,0
068290,삼성출판사,1917194,1917194,0,51139776500,51139776500,0
029780,삼성카드,1958750,1958750,0,62688306450,62688306450,0
000810,삼성화재,1883650,1883650,0,390216180796,390216180796,0
000815,삼성화재우,206672,206672,0,33638612000,33638612000,0
006110,삼아알미늄,18335937,18335937,0,705498269550,705498269550,0
009300,삼아제약,1144243,1144243,0,19704475100,19704475100,0
145990,삼양사,246401,246401,0,10093131400,10093131400,0
145995,삼양사우,13799,13799,0,406532200,406532200,0
003230,삼양식품,1329350,1329350,0,162616848000,162616848000,0
225190,삼양옵틱스,332364,332364,0,3516878080,3516878080,0
002170,삼양통상,18441,18441,0,969790400,969790400,0
272550,삼양패키징,191576,191576,0,3488350300,3488350300,0
000070,삼양홀딩스,404477,404477,0,27849457300,27849457300,0
000075,삼양홀딩스우,7351,7351,0,417085200,417085200,0
002810,삼영무역,261931,261931,0,3405215900,3405215900,0
361670,삼영에스앤씨,3268636,3268636,0,27440699410,27440699410,0
054540,삼영엠텍,1412742,1412742,0,5673452770,5673452770,0
065570,삼영이엔씨,1008836,1008836,0,4937350310,4937350310,0
005680,삼영전자,665911,665911,0,6323893710,6323893710,0
003720,삼영화학,5109318,5109318,0,13779309700,13779309700,0
023000,삼원강재,2534120,2534120,0,7547633910,7547633910,0
004380,삼익THK,506958,506958,0,6340762150,6340762150,0
002450,삼익악기,4367817,4367817,0,5813134660,5813134660,0
032280,삼일,1866505,1866505,0,3738848095,3738848095,0
002290,삼일기업공사,7663613,7663613,0,33462740020,33462740020,0
004440,삼일씨엔에스,240544,240544,0,1491622180,1491622180,0
000520,삼일제약,29841056,29841056,0,263241418100,263241418100,0
009770,삼정펄프,75150,75150,0,1970381050,1970381050,0
037460,삼지전자,539309,539309,0,4752029770,4752029770,0
032750,삼진,276840,276840,0,1883290810,1883290810,0
054090,삼진엘앤디,12293438,12293438,0,35765875735,35765875735,0
005500,삼진제약,3308044,3308044,0,89308949850,89308949850,0
000250,삼천당제약,13895395,13895395,0,651421142100,651421142100,0
004690,삼천리,924047,924047,0,353053853000,353053853000,0
024950,삼천리자전거,1246277,1246277,0,9456046570,9456046570,0
038500,삼표시멘트,2671251,2671251,0,9920692220,9920692220,0
017480,삼현철강,466023,466023,0,2284524215,2284524215,0
010960,삼호개발,1026910,1026910,0,4276589635,4276589635,0
046390,삼화네트웍스,68181778,68181778,0,225130636110,225130636110,0
004450,삼화왕관,1436984,1436984,0,61216535100,61216535100,0
009470,삼화전기,139248,139248,0,2077223150,2077223150,0
011230,삼화전자,327136,327136,0,916056660,916056660,0
001820,삼화콘덴서,645248,645248,0,21236903800,21236903800,0
000390,삼화페인트,503679,503679,0,3104426530,3104426530,0
027580,상보,5821929,5821929,0,8239291280,8239291280,0
038540,상상인,4072881,4072881,0,26371631110,26371631110,0
101000,상상인인더스트리,6686349,6686349,0,3888170326,3888170326,0
415580,상상인제3호스팩,148958,148958,0,292541435,292541435,0
001290,상상인증권,3181919,3181919,0,2625440523,2625440523,0
041650,상신브레이크,819357,819357,0,2783357580,2783357580,0
091580,상신이디피,4693625,4693625,0,80084842950,80084842950,0
263810,상신전자,3154547,3154547,0,10931227780,10931227780,0
089980,상아프론테크,1285849,1285849,0,36356161850,36356161850,0
042940,상지카일룸,16574032,16574032,0,9792463858,9792463858,0
042600,새로닉스,459789,459789,0,7880645800,7880645800,0
075180,새론오토모티브,367555,367555,0,1914066260,1914066260,0
107600,새빗켐,1334824,1334824,0,121214594900,121214594900,0
252990,샘씨엔에스,8403492,8403492,0,35534067145,35534067145,0
007540,샘표,383686,383686,0,18603013200,18603013200,0
248170,샘표식품,192376,192376,0,6535014950,6535014950,0
378800,샤페론,143533390,143533390,0,1010677741890,1010677741890,0
294630,서남,1504566,1504566,0,3439783070,3439783070,0
038070,서린바이오,4151528,4151528,0,55569378350,55569378350,0
006730,서부T&D,3043588,3043588,0,23551950150,23551950150,0
079650,서산,731442,731442,0,1455004445,1455004445,0
100660,서암기계공업,5631784,5631784,0,36880133330,36880133330,0
007860,서연,6729448,6729448,0,52623835150,52623835150,0
200880,서연이화,4661890,4661890,0,42711321800,42711321800,0
019770,서연탑메탈,1491069,1491069,0,6715471975,6715471975,0
017390,서울가스,320651,320651,0,132211782000,132211782000,0
043710,서울리거,14132791,14132791,0,14796317904,14796317904,0
092190,서울바이오시스,6290224,6290224,0,38120084490,38120084490,0
046890,서울반도체,3113401,3113401,0,33743994000,33743994000,0
004410,서울식품,25382047,25382047,0,5489855972,5489855972,0
004415,서울식품우,38966,38966,0,110134715,110134715,0
063170,서울옥션,2133608,2133608,0,36697790300,36697790300,0
027040,서울전자통신,1093248,1093248,0,668975206,668975206,0
018680,서울제약,8058518,8058518,0,44075398140,44075398140,0
021050,서원,2267734,2267734,0,2961643920,2961643920,0
093920,서원인텍,603934,603934,0,3656246410,3656246410,0
189860,서전기전,7022376,7022376,0,48665215480,48665215480,0
178320,서진시스템,14380353,14380353,0,256366667050,256366667050,0
122690,서진오토모티브,842179,842179,0,2509629050,2509629050,0
140070,서플러스글로벌,40706022,40706022,0,159491159320,159491159320,0
011370,서한,81472272,81472272,0,106796785530,106796785530,0
065710,서호전기,231475,231475,0,4538973050,4538973050,0
008490,서흥,300318,300318,0,10091101900,10091101900,0
035890,서희건설,26317599,26317599,0,33749474285,33749474285,0
357550,석경에이티,429389,429389,0,10494577150,10494577150,0
003100,선광,795611,795611,0,101869563300,101869563300,0
067370,선바이오,6475093,6475093,0,75240493080,75240493080,0
171090,선익시스템,15727749,15727749,0,329970993450,329970993450,0
136490,선진,1566623,1566623,0,14297744380,14297744380,0
086710,선진뷰티사이언스,12915545,12915545,0,91281874210,91281874210,0
014620,성광벤드,8291643,8291643,0,115527715450,115527715450,0
037350,성도이엔지,15343980,15343980,0,87619831025,87619831025,0
014910,성문전자,3952489,3952489,0,6841518885,6841518885,0
014915,성문전자우,11746,11746,0,96216320,96216320,0
003080,성보화학,1133761,1133761,0,3855501550,3855501550,0
004980,성신양회,7449904,7449904,0,82189857050,82189857050,0
004985,성신양회우,617179,617179,0,8546108900,8546108900,0
011300,성안,9208733,9208733,0,8113939192,8113939192,0
081580,성우전자,922984,922984,0,2531219380,2531219380,0
045300,성우테크론,1048905,1048905,0,4447933915,4447933915,0
015750,성우하이텍,22104046,22104046,0,119585340875,119585340875,0
365340,성일하이텍,3488985,3488985,0,401634520200,401634520200,0
000180,성창기업지주,1488029,1488029,0,2977919870,2977919870,0
080470,성창오토텍,426042,426042,0,3176921150,3176921150,0
043260,성호전자,4035460,4035460,0,5268472035,5268472035,0
148150,세경하이테크,1734487,1734487,0,24190452900,24190452900,0
002420,세기상사,459760,459760,0,3964699650,3964699650,0
053060,세동,3538186,3538186,0,5354667385,5354667385,0
340440,세림B&G,6515672,6515672,0,16052789965,16052789965,0
017510,세명전기,639051,639051,0,2039307370,2039307370,0
004360,세방,7983000,7983000,0,228372346200,228372346200,0
004365,세방우,337615,337615,0,2887284580,2887284580,0
004490,세방전지,1742596,1742596,0,82829765250,82829765250,0
011560,세보엠이씨,6711087,6711087,0,56165889440,56165889440,0
396300,세아메카닉스,11196255,11196255,0,57984882750,57984882750,0
001430,세아베스틸지주,2829131,2829131,0,52895267500,52895267500,0
306200,세아제강,222870,222870,0,31765736000,31765736000,0
003030,세아제강지주,342921,342921,0,54061119000,54061119000,0
019440,세아특수강,1068289,1068289,0,20480476500,20480476500,0
058650,세아홀딩스,6666,6666,0,725032000,725032000,0
013000,세우글로벌,18616699,18616699,0,36276921730,36276921730,0
100700,세운메디칼,4401866,4401866,0,13702018080,13702018080,0
024830,세원물산,4874922,4874922,0,47594863160,47594863160,0
091090,세원이앤씨,161721360,161721360,0,118360745054,118360745054,0
021820,세원정공,3036952,3036952,0,21247263010,21247263010,0
067830,세이브존I&C,380941,380941,0,999041635,999041635,0
033530,세종공업,7677334,7677334,0,48226725140,48226725140,0
258830,세종메디칼,135525206,135525206,0,457957149565,457957149565,0
036630,세종텔레콤,21980689,21980689,0,16383709763,16383709763,0
039310,세중,775628,775628,0,2117608555,2117608555,0
075580,세진중공업,3734540,3734540,0,20861235170,20861235170,0
067770,세진티에스,3376847,3376847,0,11885750895,11885750895,0
053450,세코닉스,1625213,1625213,0,8594735225,8594735225,0
222810,세토피아,21046172,21046172,0,25676675963,25676675963,0
027970,세하,2363909,2363909,0,2887367290,2887367290,0
252500,세화피앤씨,102449449,102449449,0,146765955520,146765955520,0
347000,센코,621470,621470,0,8057614050,8057614050,0
308170,센트랄모텍,2201565,2201565,0,33648108000,33648108000,0
331920,셀레믹스,483720,483720,0,3133159810,3133159810,0
049180,셀루메드,84919530,84919530,0,482527128565,482527128565,0
299660,셀리드,849037,849037,0,11522822550,11522822550,0
268600,셀리버리,4958429,4958429,0,58737104750,58737104750,0
108860,셀바스AI,22786441,22786441,0,149337053670,149337053670,0
208370,셀바스헬스케어,7258524,7258524,0,16310227430,16310227430,0
258250,셀젠텍,50756,50756,0,215144000,215144000,0
068270,셀트리온,6763403,6763403,0,1184447143500,1184447143500,0
068760,셀트리온제약,2297416,2297416,0,159622028600,159622028600,0
091990,셀트리온헬스케어,9966311,9966311,0,640820121300,640820121300,0
068940,셀피글로벌,31368155,31368155,0,52717772820,52717772820,0
060230,소니드,5654984,5654984,0,21116290435,21116290435,0
290690,소룩스,827366,827366,0,6037582680,6037582680,0
950200,소마젠,27225952,27225952,0,238311918340,238311918340,0
032680,소프트센,58638486,58638486,0,98716829600,98716829600,0
032685,소프트센우,21148,21148,0,473295000,473295000,0
258790,소프트캠프,27596733,27596733,0,53329405005,53329405005,0
066910,손오공,8736679,8736679,0,17714547975,17714547975,0
043100,솔고바이오,23511395,23511395,0,12586002885,12586002885,0
336370,솔루스첨단소재,2241819,2241819,0,74750779850,74750779850,0
33637K,솔루스첨단소재1우,184985,184985,0,1596647180,1596647180,0
33637L,솔루스첨단소재2우B,34968,34968,0,371260730,371260730,0
154040,솔루에타,857050,857050,0,2294619615,2294619615,0
248070,솔루엠,1925526,1925526,0,33343774700,33343774700,0
035610,솔본,25091733,25091733,0,104778354960,104778354960,0
357780,솔브레인,303991,303991,0,67387299600,67387299600,0
036830,솔브레인홀딩스,1064361,1064361,0,27645469800,27645469800,0
304100,솔트룩스,22686612,22686612,0,286364107950,286364107950,0
328380,솔트웨어,2581888,2581888,0,3432218200,3432218200,0
004430,송원산업,2280482,2280482,0,39948006100,39948006100,0
086980,쇼박스,15873215,15873215,0,63514158860,63514158860,0
050960,수산아이앤티,876305,876305,0,10415710100,10415710100,0
126720,수산인더스트리,1197516,1197516,0,27036228300,27036228300,0
017550,수산중공업,11942567,11942567,0,35828927920,35828927920,0
253840,수젠텍,13222588,13222588,0,148296363680,148296363680,0
185190,수프로,17742,17742,0,19826035,19826035,0
236200,슈프리마,592564,592564,0,13631733100,13631733100,0
317770,슈프리마아이디,305257,305257,0,4866249900,4866249900,0
094840,슈프리마에이치큐,221499,221499,0,1255682590,1255682590,0
192440,슈피겐코리아,85246,85246,0,2883322550,2883322550,0
099440,스맥,6427981,6427981,0,11386778085,11386778085,0
053210,스카이라이프,1890760,1890760,0,16467796790,16467796790,0
276040,스코넥,6257026,6257026,0,89416657900,89416657900,0
159910,스킨앤스킨,365143239,365143239,0,104331794783,104331794783,0
115570,스타플렉스,796868,796868,0,4382373925,4382373925,0
330730,스톤브릿지벤처스,7324121,7324121,0,38443571115,38443571115,0
253450,스튜디오드래곤,4464518,4464518,0,373078867400,373078867400,0
204630,스튜디오산타클로스,104604497,104604497,0,281823603310,281823603310,0
026890,스틱인베스트먼트,6307494,6307494,0,38441854180,38441854180,0
013810,스페코,2263998,2263998,0,11108889260,11108889260,0
049830,승일,4281160,4281160,0,60970638600,60970638600,0
020710,시공테크,746930,746930,0,3471222640,3471222640,0
033170,시그네틱스,9932462,9932462,0,12252210410,12252210410,0
048870,시너지이노베이션,5833456,5833456,0,17084374050,17084374050,0
025320,시노펙스,14407799,14407799,0,39417138990,39417138990,0
134790,시디즈,104111,104111,0,4329776100,4329776100,0
131090,시큐브,1615261,1615261,0,1825438610,1825438610,0
232830,시큐센,60237,60237,0,278494675,278494675,0
139050,시티랩스,6811329,6811329,0,4218127155,4218127155,0
016590,신대양제지,51119,51119,0,4348451400,4348451400,0
290520,신도기연,12428758,12428758,0,79650656180,79650656180,0
029530,신도리코,270651,270651,0,9192088000,9192088000,0
004970,신라교역,519951,519951,0,6069587600,6069587600,0
001000,신라섬유,15616709,15616709,0,32410556920,32410556920,0
025870,신라에스지,2648169,2648169,0,26839442890,26839442890,0
215600,신라젠,30560540,30560540,0,270155364240,270155364240,0
065350,신성델타테크,1423136,1423136,0,12685026890,12685026890,0
011930,신성이엔지,21079153,21079153,0,37181813500,37181813500,0
005390,신성통상,2728032,2728032,0,6367948845,6367948845,0
004170,신세계,1830442,1830442,0,403452764500,403452764500,0
035510,신세계 I&C,2688377,2688377,0,39360635650,39360635650,0
034300,신세계건설,372848,372848,0,7132595100,7132595100,0
031430,신세계인터내셔날,3696522,3696522,0,96319398400,96319398400,0
031440,신세계푸드,123210,123210,0,6117001400,6117001400,0
006880,신송홀딩스,7712351,7712351,0,57091827640,57091827640,0
162300,신스틸,53129172,53129172,0,383612680025,383612680025,0
002800,신신제약,1172864,1172864,0,6469734010,6469734010,0
344050,신영스팩6호,31268971,31268971,0,115862191765,115862191765,0
419270,신영스팩7호,185847,185847,0,378241180,378241180,0
430220,신영스팩8호,356730,356730,0,715490835,715490835,0
445970,신영스팩9호,787374,787374,0,1567768890,1567768890,0
005800,신영와코루,115285,115285,0,1282719800,1282719800,0
001720,신영증권,39365,39365,0,2270684500,2270684500,0
001725,신영증권우,26183,26183,0,1499031500,1499031500,0
009270,신원,10849260,10849260,0,17738805805,17738805805,0
017000,신원종합개발,11372705,11372705,0,62949120200,62949120200,0
002700,신일전자,8953157,8953157,0,17014697580,17014697580,0
012790,신일제약,3212586,3212586,0,29544188900,29544188900,0
138070,신진에스엠,7298920,7298920,0,23521060225,23521060225,0
226330,신테카바이오,2814623,2814623,0,26918325050,26918325050,0
002870,신풍,1345431,1345431,0,1744757120,1744757120,0
019170,신풍제약,10904930,10904930,0,249185609250,249185609250,0
019175,신풍제약우,1282340,1282340,0,69562446100,69562446100,0
404990,신한서부티엔디리츠,928026,928026,0,3498811920,3498811920,0
293940,신한알파리츠,1148068,1148068,0,7622637520,7622637520,0
418210,신한제10호스팩,191352,191352,0,385776300,385776300,0
366330,신한제7호스팩,163420,163420,0,327349610,327349610,0
393360,신한제8호스팩,341946,341946,0,683578885,683578885,0
405640,신한제9호스팩,138661,138661,0,278485310,278485310,0
055550,신한지주,22631657,22631657,0,852288001750,852288001750,0
056700,신화인터텍,27340415,27340415,0,104262237295,104262237295,0
187270,신화콘텍,3041492,3041492,0,15173469395,15173469395,0
004080,신흥,32561,32561,0,485550650,485550650,0
243840,신흥에스이씨,668047,668047,0,31175076700,31175076700,0
257720,실리콘투,320952014,320952014,0,943387976555,943387976555,0
222800,심텍,6087424,6087424,0,182679184800,182679184800,0
036710,심텍홀딩스,2389855,2389855,0,7749171240,7749171240,0
160980,싸이맥스,294560,294560,0,3583474600,3583474600,0
356890,싸이버원,3579591,3579591,0,35865543440,35865543440,0
217330,싸이토젠,642927,642927,0,10993697200,10993697200,0
102280,쌍방울,30335609,30335609,0,10858356538,10858356538,0
003410,쌍용C&E,9850760,9850760,0,58903778920,58903778920,0
010280,쌍용정보통신,22069442,22069442,0,20057831314,20057831314,0
004770,써니전자,18230990,18230990,0,47897632515,47897632515,0
217320,썬테크,3174,3174,0,19447720,19447720,0
208640,썸에이지,13613558,13613558,0,9115056259,9115056259,0
222420,쎄노텍,48850402,48850402,0,97066749025,97066749025,0
037760,쎄니트,1493719,1493719,0,2610093150,2610093150,0
099320,쎄트렉아이,812507,812507,0,24141496650,24141496650,0
049960,쎌바이오텍,194897,194897,0,2443013900,2443013900,0
403550,쏘카,5756057,5756057,0,124126828850,124126828850,0
050890,쏠리드,18516537,18516537,0,112148677400,112148677400,0
066790,씨씨에스,5619253,5619253,0,3438298502,3438298502,0
222080,씨아이에스,14605972,14605972,0,158686158330,158686158330,0
004920,씨아이테크,8784258,8784258,0,8323334917,8323334917,0
236030,씨알푸드,96,96,0,642980,642980,0
352480,씨앤씨인터내셔널,1998737,1998737,0,55889014200,55889014200,0
245450,씨앤에스링크,2548,2548,0,4819250,4819250,0
264660,씨앤지하이테크,294166,294166,0,3507195550,3507195550,0
352700,씨앤투스,1288586,1288586,0,6023930160,6023930160,0
297090,씨에스베어링,4931204,4931204,0,42424635630,42424635630,0
112610,씨에스윈드,4675297,4675297,0,337801274000,337801274000,0
359090,씨엔알리서치,1272135,1272135,0,1475406345,1475406345,0
286000,씨엔티드림,29106,29106,0,109614160,109614160,0
115530,씨엔플러스,3312493,3312493,0,1886098124,1886098124,0
115480,씨유메디칼,29527030,29527030,0,39516852355,39516852355,0
376290,씨유테크,285795,285795,0,1236637610,1236637610,0
189330,씨이랩,4249285,4249285,0,65899148590,65899148590,0
096530,씨젠,8175510,8175510,0,228877326200,228877326200,0
900120,씨케이에이치,57036442,57036442,0,12849909350,12849909350,0
101240,씨큐브,697345,697345,0,4858442650,4858442650,0
060590,씨티씨바이오,1001460,1001460,0,6891605560,6891605560,0
260930,씨티케이,7961535,7961535,0,48439578262,48439578262,0
013990,아가방컴퍼니,12974131,12974131,0,45810464380,45810464380,0
123860,아나패스,892531,892531,0,21066637400,21066637400,0
025980,아난티,14122066,14122066,0,92112468790,92112468790,0
008700,아남전자,6331060,6331060,0,11582698410,11582698410,0
125210,아모그린텍,4413895,4413895,0,63396983000,63396983000,0
002790,아모레G,13011813,13011813,0,441381803550,441381803550,0
00279K,아모레G3우(전환),77562,77562,0,2107594750,2107594750,0
002795,아모레G우,315389,315389,0,4281173500,4281173500,0
090430,아모레퍼시픽,6130175,6130175,0,825426505132,825426505132,0
090435,아모레퍼시픽우,306540,306540,0,14714905800,14714905800,0
357580,아모센스,899476,899476,0,12368254750,12368254750,0
052710,아모텍,1558846,1558846,0,39012165500,39012165500,0
074430,아미노로직스,14157356,14157356,0,28162850065,28162850065,0
092040,아미코젠,2536306,2536306,0,53035622900,53035622900,0
083930,아바코,3644445,3644445,0,49712772400,49712772400,0
149950,아바텍,537108,537108,0,9250678550,9250678550,0
036010,아비코전자,3091131,3091131,0,32642054170,32642054170,0
002030,아세아,48122,48122,0,6385681000,6385681000,0
183190,아세아시멘트,1260268,1260268,0,12498079890,12498079890,0
002310,아세아제지,660870,660870,0,25980184550,25980184550,0
050860,아세아텍,3934590,3934590,0,10257980440,10257980440,0
012170,아센디오,2049812,2049812,0,1837835128,1837835128,0
136410,아셈스,1887973,1887973,0,19663110930,19663110930,0
246720,아스타,1182639,1182639,0,4907715500,4907715500,0
067390,아스트,2871663,2871663,0,13138615295,13138615295,0
159010,아스플로,1999775,1999775,0,20737210640,20737210640,0
127710,아시아경제,2671455,2671455,0,4762229580,4762229580,0
267850,아시아나IDT,10684320,10684320,0,186362521900,186362521900,0
020560,아시아나항공,9410454,9410454,0,126542305800,126542305800,0
154030,아시아종묘,503794,503794,0,1687676200,1687676200,0
227610,아우딘퓨쳐스,38574622,38574622,0,134094483090,134094483090,0
143160,아이디스,288206,288206,0,6510147950,6510147950,0
054800,아이디스홀딩스,74918,74918,0,946410300,946410300,0
332370,아이디피,2588803,2588803,0,11955787275,11955787275,0
122900,아이마켓코리아,782582,782582,0,8156818000,8156818000,0
339950,아이비김영,1883720,1883720,0,3682991775,3682991775,0
099190,아이센스,843278,843278,0,27583087700,27583087700,0
289010,아이스크림에듀,3189754,3189754,0,14792358960,14792358960,0
214430,아이쓰리시스템,289934,289934,0,5376857700,5376857700,0
040910,아이씨디,305420,305420,0,2792580070,2792580070,0
368600,아이씨에이치,4612020,4612020,0,31912790720,31912790720,0
052860,아이앤씨,1565885,1565885,0,4371469375,4371469375,0
010780,아이에스동서,2132733,2132733,0,63821943550,63821943550,0
069920,아이에스이커머스,8380867,8380867,0,67314903100,67314903100,0
038880,아이에이,31412468,31412468,0,21894688013,21894688013,0
307180,아이엘사이언스,1595851,1595851,0,5039969130,5039969130,0
101390,아이엠,261044,261044,0,1325143520,1325143520,0
447690,아이오바이오,450,450,0,5299000,5299000,0
078860,아이오케이,6940590,6940590,0,3244062676,3244062676,0
090150,아이윈,5154357,5154357,0,7216444170,7216444170,0
123010,아이윈플러스,6672250,6672250,0,13646929090,13646929090,0
031310,아이즈비전,36848560,36848560,0,111584770225,111584770225,0
185490,아이진,1681316,1681316,0,9841630900,9841630900,0
059100,아이컴포넌트,530132,530132,0,3416184190,3416184190,0
149010,아이케이세미콘,10896,10896,0,80814910,80814910,0
262840,아이퀘스트,723458,723458,0,5352909020,5352909020,0
175250,아이큐어,23529197,23529197,0,83189636735,83189636735,0
052460,아이크래프트,1351141,1351141,0,3704181205,3704181205,0
119830,아이텍,2715003,2715003,0,19450650180,19450650180,0
124500,아이티센,7415614,7415614,0,29330271155,29330271155,0
372800,아이티아이즈,1081273,1081273,0,8739795020,8739795020,0
084850,아이티엠반도체,435671,435671,0,12465695550,12465695550,0
114840,아이패밀리에스씨,4126116,4126116,0,47872514660,47872514660,0
027360,아주IB투자,8443925,8443925,0,21226975190,21226975190,0
139990,아주스틸,1475663,1475663,0,15031757880,15031757880,0
032080,아즈텍WB,5588148,5588148,0,12221335125,12221335125,0
013310,아진산업,7225444,7225444,0,19455663680,19455663680,0
059120,아진엑스텍,1028202,1028202,0,8935381990,8935381990,0
158430,아톤,230031,230031,0,5715433850,5715433850,0
149300,아퓨어스,198516,198516,0,207109815,207109815,0
067160,아프리카TV,4911407,4911407,0,403480938500,403480938500,0
102950,아하,156358,156358,0,662039335,662039335,0
001540,안국약품,1233257,1233257,0,11759318680,11759318680,0
053800,안랩,3773301,3773301,0,257619904600,257619904600,0
251280,안지오랩,38580,38580,0,269056230,269056230,0
065660,안트로젠,423579,423579,0,6535240250,6535240250,0
297570,알로이스,57413136,57413136,0,114012826050,114012826050,0
001780,알루코,44785681,44785681,0,135053721955,135053721955,0
260660,알리코제약,3743598,3743598,0,24995882560,24995882560,0
361570,알비더블유,687187,687187,0,9524162500,9524162500,0
131370,알서포트,29088214,29088214,0,135435333025,135435333025,0
140670,알에스오토메이션,1439451,1439451,0,18062842850,18062842850,0
096610,알에프세미,2569278,2569278,0,6859862435,6859862435,0
061040,알에프텍,5860292,5860292,0,31103313880,31103313880,0
148250,알엔투테크놀로지,1110282,1110282,0,10482637010,10482637010,0
347860,알체라,10185760,10185760,0,77778843730,77778843730,0
196170,알테오젠,12569853,12569853,0,477057308000,477057308000,0
123750,알톤스포츠,10306060,10306060,0,47742617890,47742617890,0
085810,알티캐스트,7191903,7191903,0,14515770200,14515770200,0
117670,알파홀딩스,8093713,8093713,0,10073476290,10073476290,0
