,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
1106,IK468230,XXXX,C02,F,2020-10-01,,CA1,0
1107,HI470508,XXXXXX,C01,F,2020-10-01,,CA1,0
1108,PL867163,XXXXX,C02,F,2020-10-01,,CA1,0
1109,IK058141,XXX,C01,F,2020-10-01,,CA1,0
1110,OA152987,XXXXXX,C02,F,2020-10-01,,CA1,0
1111,HI994221,XXXXX,C01,F,2020-10-01,,CA1,0
1112,IK693082,XXXX,C03,M,2020-10-01,,CA1,0
1113,OA794542,XXX,C02,M,2020-10-01,,CA1,0
1114,GD332889,XXXXX,C02,F,2020-10-01,,CA1,0
1115,TS519969,XXX,C03,M,2020-10-01,,CA1,0
1116,OA998167,XXX,C01,M,2020-10-01,,CA1,0
1117,HD281795,XXXX,C01,F,2020-10-01,,CA1,0
1118,AS727718,XXX,C01,F,2020-10-01,,CA1,0
1119,TS121904,XX,C01,M,2020-10-01,,CA1,0
1120,PL876696,XXXX,C02,F,2020-10-01,,CA1,0
1121,HI896174,XXXX,C01,F,2020-10-01,,CA1,0
1122,GD438627,XXXX,C02,F,2020-10-01,,CA1,0
1123,AS988921,XXXXX,C02,M,2020-10-01,,CA1,0
1124,HD692017,XXXX,C03,F,2020-10-01,,CA1,0
1125,HD458438,XXXXX,C02,F,2020-10-01,,CA1,0
1126,HI483820,XXXX,C01,F,2020-10-01,,CA1,0
1127,TS791664,XXXXX,C02,F,2020-10-01,,CA1,0
1128,OA082783,XXXXXX,C02,F,2020-10-01,,CA1,0
1129,OA500718,XXXXX,C01,M,2020-10-01,,CA1,0
1130,AS700549,XXXX,C01,F,2020-10-01,2022-04-30,CA1,1
1131,TS068618,XXX,C01,M,2020-10-01,,CA1,0
1132,PL746909,XXXXXX,C03,M,2020-11-01,,CA1,0
1133,GD029159,XXXXX,C01,M,2020-11-01,,CA1,0
1134,TS028665,XXXX,C03,F,2020-11-01,,CA1,0
1135,AS466656,XXXXX,C01,F,2020-11-01,,CA1,0
1136,HD436260,XXXX,C02,M,2020-11-01,,CA1,0
1137,AS002855,XXXX,C03,F,2020-11-01,,CA1,0
1138,AS515861,XXXXX,C03,M,2020-11-01,2022-08-31,CA1,1
1139,IK980980,XXXXX,C03,M,2020-11-01,,CA1,0
1140,OA362502,XXXXX,C01,M,2020-11-01,,CA1,0
1141,OA038299,XXXXX,C01,F,2020-11-01,,CA1,0
1142,OA467198,XX,C01,M,2020-11-01,,CA1,0
1143,TS365803,XXXX,C01,F,2020-11-01,,CA1,0
1144,GD843695,XXXX,C01,F,2020-11-01,,CA1,0
1145,TS397712,XXXX,C02,F,2020-11-01,2022-09-30,CA1,1
1146,HI405733,XXXXX,C02,M,2020-11-01,,CA1,0
1147,OA396508,XXX,C01,F,2020-11-01,,CA1,0
1148,HD620437,XXXXX,C01,M,2020-11-01,,CA1,0
1149,GD648354,XXXXX,C01,M,2020-11-01,,CA1,0
1150,OA912932,XXXX,C01,F,2020-11-01,,CA1,0
1151,IK972922,XXXX,C02,F,2020-11-01,,CA1,0
1152,HD845983,XXXX,C02,F,2020-11-01,,CA1,0
1153,HD959899,XX,C02,F,2020-11-01,,CA1,0
1154,GD574013,XX,C02,F,2020-11-01,,CA1,0
1155,HD982934,XX,C01,F,2020-11-01,,CA1,0
1156,HD509061,XXXXX,C01,M,2020-11-01,,CA1,0
1157,HD875558,XXXXX,C03,F,2020-11-01,,CA1,0
1158,TS257517,XXXX,C02,F,2020-11-01,,CA1,0
1159,OA179234,XXXXX,C01,M,2020-11-01,2022-07-31,CA1,1
1160,HI999153,XXXXX,C01,M,2020-11-01,,CA1,0
1161,TS344152,XX,C03,F,2020-11-01,,CA1,0
1162,PL617565,XXXX,C01,M,2020-11-01,,CA1,0
1163,OA225531,XXXXXX,C01,F,2020-11-01,,CA1,0
1164,PL902347,XXXX,C01,M,2020-11-01,,CA1,0
1165,PL527945,XXXXX,C01,F,2020-11-01,,CA1,0
1166,IK046372,XX,C01,F,2020-11-01,,CA1,0
1167,OA334079,XXXXXX,C02,F,2020-11-01,2022-04-30,CA1,1
1168,PL128063,XXXX,C01,M,2020-11-01,2022-04-30,CA1,1
1169,OA116423,XXXX,C01,M,2020-11-01,,CA1,0
1170,TS935837,XXX,C01,M,2020-11-01,,CA1,0
1171,PL650353,XXXX,C01,M,2020-11-01,,CA1,0
1172,PL570199,XX,C01,M,2020-11-01,,CA1,0
1173,TS957381,XX,C02,F,2020-11-01,,CA1,0
1174,IK672859,XXXXX,C01,M,2020-11-01,2022-05-31,CA1,1
1175,IK743897,XXXX,C02,F,2020-11-01,,CA1,0
1176,TS361500,XXXX,C01,F,2020-11-01,,CA1,0
1177,HD703830,XXXXX,C02,F,2020-11-01,,CA1,0
1178,OA832624,XXXXX,C03,M,2020-11-01,,CA1,0
1179,TS003673,XXXX,C01,F,2020-11-01,,CA1,0
1180,PL901751,XXXX,C01,M,2020-11-01,,CA1,0
1181,OA124956,XXXXX,C01,F,2020-11-01,,CA1,0
1182,PL294980,XXXXX,C02,F,2020-11-01,,CA1,0
1183,IK460685,XXXXX,C02,F,2020-11-01,,CA1,0
1184,AS518169,XXXXX,C02,F,2020-11-01,,CA1,0
1185,HD109539,XXXX,C03,M,2020-11-01,,CA1,0
1186,IK905330,XXX,C01,F,2020-11-01,,CA1,0
1187,IK242206,XXX,C01,M,2020-11-01,,CA1,0
1188,OA402979,XXX,C03,F,2020-11-01,,CA1,0
1189,AS868530,XXXXX,C01,M,2020-11-01,,CA1,0
1190,TS392587,XXXX,C02,F,2020-11-01,,CA1,0
1191,OA032400,XX,C03,M,2020-11-01,,CA1,0
1192,TS002058,XXXXXX,C01,F,2020-11-01,,CA1,0
1193,AS462973,XXXXX,C01,F,2020-11-01,,CA1,0
1194,HD044222,XXXX,C03,M,2020-11-01,,CA1,0
1195,TS105753,XX,C02,F,2020-11-01,,CA1,0
1196,HD624279,XXXXX,C03,M,2020-11-01,,CA1,0
1197,HI777712,XXXXX,C01,M,2020-12-01,,CA1,0
1198,GD516585,XXXXXX,C02,F,2020-12-01,,CA1,0
1199,GD459648,XXXXX,C02,M,2020-12-01,,CA1,0
1200,OA379819,XX,C01,F,2020-12-01,,CA1,0
1201,AS383234,XXXXXX,C02,M,2020-12-01,2022-05-31,CA1,1
1202,PL217190,XXXXX,C02,F,2020-12-01,,CA1,0
1203,AS582607,XXXXXX,C01,M,2020-12-01,,CA1,0
1204,OA283367,XXX,C01,F,2020-12-01,,CA1,0
1205,HI505696,XXXX,C02,F,2020-12-01,,CA1,0
1206,HI779743,XXXXXX,C02,M,2020-12-01,2022-08-31,CA1,1
1207,OA187758,XXXXX,C01,M,2020-12-01,,CA1,0
1208,IK158306,XXXXX,C01,F,2020-12-01,,CA1,0
1209,HD984838,XXXX,C02,F,2020-12-01,,CA1,0
1210,HI161247,XXXXX,C01,F,2020-12-01,,CA1,0
1211,IK323455,XXX,C03,M,2020-12-01,,CA1,0
1212,TS348223,XXX,C03,F,2020-12-01,2022-05-31,CA1,1
1213,AS795406,XXXXX,C03,F,2020-12-01,,CA1,0
1214,IK452806,XXX,C02,F,2020-12-01,,CA1,0
1215,AS108507,XX,C03,M,2020-12-01,,CA1,0
1216,GD721751,XXXX,C01,M,2020-12-01,,CA1,0
1217,AS942939,XXXXX,C02,F,2020-12-01,,CA1,0
1218,HD186795,XXXX,C01,M,2020-12-01,,CA1,0
1219,HD244526,XXXXXX,C02,F,2020-12-01,,CA1,0
1220,HD069512,XXXXX,C03,M,2020-12-01,,CA1,0
1221,GD306378,XXXXX,C03,M,2020-12-01,,CA1,0
1222,TS322238,XX,C01,M,2020-12-01,,CA1,0
1223,IK077913,XXXX,C03,F,2020-12-01,,CA1,0
1224,AS870817,XXXXX,C01,M,2020-12-01,,CA1,0
1225,AS467683,XXXX,C01,M,2020-12-01,,CA1,0
1226,IK518694,XXXX,C01,M,2020-12-01,,CA1,0
1227,HI106422,XXX,C01,M,2020-12-01,,CA1,0
1228,HI886359,XXX,C02,F,2020-12-01,,CA1,0
1229,PL759158,XX,C02,F,2020-12-01,,CA1,0
1230,TS408289,XX,C01,F,2020-12-01,,CA1,0
1231,OA607825,XXXXX,C03,M,2020-12-01,,CA1,0
1232,TS290936,XXXX,C01,F,2020-12-01,,CA1,0
1233,GD933293,XXX,C01,F,2020-12-01,,CA1,0
1234,GD106268,XXXXX,C01,F,2020-12-01,,CA1,0
1235,IK023975,XXXX,C01,F,2020-12-01,,CA1,0
1236,HI151205,XXXXXX,C01,F,2020-12-01,,CA1,0
1237,IK027801,XXXXX,C03,F,2020-12-01,,CA1,0
1238,PL863680,XXXXX,C01,M,2020-12-01,,CA1,0
1239,AS931712,XXXX,C03,M,2020-12-01,2022-09-30,CA1,1
1240,PL049709,XXXXX,C02,F,2020-12-01,,CA1,0
1241,HI275161,XXXXXX,C01,M,2020-12-01,,CA1,0
1242,AS031206,XXXXX,C03,M,2020-12-01,,CA1,0
1243,GD484864,XXXXX,C01,M,2020-12-01,,CA1,0
1244,OA702752,XXXX,C01,M,2020-12-01,,CA1,0
1245,GD411680,XXXXX,C03,M,2020-12-01,,CA1,0
1246,PL783702,XXXXX,C03,F,2020-12-01,,CA1,0
1247,AS311628,XXXX,C01,M,2020-12-01,,CA1,0
1248,OA176831,XXXX,C01,M,2020-12-01,2022-09-30,CA1,1
1249,HI735866,XXXX,C03,M,2020-12-01,,CA1,0
1250,IK850378,XXXX,C01,M,2020-12-01,,CA1,0
1251,HD666225,XXXXX,C02,F,2020-12-01,,CA1,0
1252,AS282618,XXXXXX,C01,M,2020-12-01,,CA1,0
1253,AS812685,XXX,C03,M,2020-12-01,,CA1,0
1254,OA061841,XXXX,C01,M,2020-12-01,,CA1,0
1255,TS925357,XXXXX,C03,M,2020-12-01,2022-04-30,CA1,1
1256,GD705390,XXXXX,C01,M,2020-12-01,2022-09-30,CA1,1
1257,HD155154,XXXXX,C01,M,2020-12-01,,CA1,0
1258,HD867363,XXXXXX,C03,F,2020-12-01,,CA1,0
1259,GD868389,XXXX,C03,M,2020-12-01,,CA1,0
1260,GD230002,XXXX,C01,M,2020-12-01,,CA1,0
1261,IK276561,XXXX,C01,M,2020-12-01,,CA1,0
1262,AS394423,XX,C02,M,2020-12-01,,CA1,0
1263,IK686461,XXXX,C01,M,2020-12-01,,CA1,0
1264,IK052835,XXXX,C02,F,2020-12-01,2022-09-30,CA1,1
1265,TS695571,XXXXX,C01,F,2020-12-01,,CA1,0
1266,OA383490,XXXXX,C02,F,2020-12-01,,CA1,0
1267,PL784859,XXXXXX,C03,M,2020-12-01,,CA1,0
1268,TS396028,XXXXX,C02,M,2020-12-01,,CA1,0
1269,HI529562,XXXXX,C03,M,2020-12-01,2022-11-30,CA1,1
1270,PL666665,XXX,C01,M,2020-12-01,,CA1,0
1271,GD413362,XXXXX,C03,M,2020-12-01,,CA1,0
1272,GD298325,XXX,C03,M,2020-12-01,,CA1,0
1273,TS975153,XXXXX,C02,F,2021-01-01,,CA1,0
1274,HI056567,XXXXX,C03,M,2021-01-01,,CA1,0
1275,TS749639,XXXXX,C01,M,2021-01-01,,CA1,0
1276,PL259109,XXXXX,C02,F,2021-01-01,,CA1,0
1277,HD165212,XXXX,C03,M,2021-01-01,,CA1,0
1278,HD139654,XXXX,C01,M,2021-01-01,,CA1,0
1279,HI795669,XXX,C01,F,2021-01-01,,CA1,0
1280,HI113055,XXXX,C01,F,2021-01-01,,CA1,0
1281,GD719151,XXXXX,C02,F,2021-01-01,,CA1,0
1282,OA471356,XXXX,C02,F,2021-01-01,,CA1,0
1283,GD325128,XXXXX,C01,M,2021-01-01,2022-04-30,CA1,1
1284,GD316957,XXXX,C02,M,2021-01-01,,CA1,0
1285,IK998240,XXXXX,C01,F,2021-01-01,,CA1,0
1286,PL331522,XXX,C01,M,2021-01-01,,CA1,0
1287,HD188491,XXXX,C03,M,2021-01-01,,CA1,0
1288,IK967528,XXXX,C03,M,2021-01-01,,CA1,0
1289,HI297129,XXX,C03,M,2021-01-01,,CA1,0
1290,HI375298,XXXXXX,C01,F,2021-01-01,,CA1,0
1291,PL381656,XXXX,C03,M,2021-01-01,,CA1,0
1292,TS808526,XXXXX,C03,F,2021-01-01,,CA1,0
1293,HI957106,XXXX,C03,M,2021-01-01,,CA1,0
1294,GD582469,XXXXX,C02,F,2021-01-01,,CA1,0
1295,OA459530,XXXX,C01,M,2021-01-01,,CA1,0
1296,OA233706,XXX,C02,F,2021-01-01,,CA1,0
1297,HI614861,XX,C01,M,2021-01-01,,CA1,0
1298,OA215868,XXXXX,C01,F,2021-01-01,2022-05-31,CA1,1
1299,IK174853,XXXXXX,C01,F,2021-01-01,,CA1,0
1300,PL071673,XXXXX,C03,F,2021-01-01,,CA1,0
1301,AS335390,XX,C01,F,2021-01-01,,CA1,0
1302,HD557689,XXXXX,C01,F,2021-01-01,,CA1,0
1303,HI151922,XXXXX,C01,F,2021-01-01,,CA1,0
1304,OA354722,XXXX,C01,M,2021-01-01,,CA1,0
1305,TS394144,XXXXXX,C01,M,2021-01-01,,CA1,0
1306,HI235051,XXXX,C03,F,2021-01-01,2022-06-30,CA1,1
1307,HD749546,XXXXX,C02,F,2021-01-01,,CA1,0
1308,TS937124,XXX,C03,M,2021-01-01,,CA1,0
1309,IK990829,XXXXX,C01,F,2021-01-01,,CA1,0
1310,HD084175,XXXXX,C03,M,2021-01-01,,CA1,0
1311,OA896685,XXXXX,C03,M,2021-01-01,,CA1,0
1312,HD771279,XXXX,C01,M,2021-01-01,,CA1,0
1313,HD719737,XXXXX,C01,M,2021-01-01,,CA1,0
1314,HI488259,XXXX,C02,F,2021-01-01,,CA1,0
1315,HI527630,XXX,C03,M,2021-01-01,,CA1,0
1316,PL242307,XXXXX,C01,F,2021-01-01,,CA1,0
1317,HD760983,XXXXX,C02,F,2021-01-01,,CA1,0
1318,GD238607,XXXXXX,C02,F,2021-01-01,,CA1,0
1319,TS236568,XXXX,C02,F,2021-01-01,,CA1,0
1320,AS196653,XXXXX,C01,F,2021-01-01,,CA1,0
1321,AS499352,XXXXX,C02,F,2021-01-01,,CA1,0
1322,TS138606,XXXXXX,C01,F,2021-01-01,,CA1,0
1323,PL564760,XXXXX,C03,M,2021-01-01,,CA1,0
1324,OA668076,XXXXX,C03,F,2021-01-01,,CA1,0
1325,PL975652,XX,C01,M,2021-01-01,,CA1,0
1326,OA398636,XXXXX,C03,M,2021-01-01,,CA1,0
1327,IK703077,XXX,C01,M,2021-01-01,2022-12-31,CA1,1
1328,PL400427,XXX,C01,F,2021-01-01,,CA1,0
1329,IK907713,XXXX,C03,M,2021-01-01,,CA1,0
1330,TS821125,XXXX,C01,F,2021-01-01,,CA1,0
1331,OA818294,XXXXX,C02,F,2021-01-01,,CA1,0
1332,GD699826,XXXXX,C01,M,2021-01-01,,CA1,0
1333,HD113386,XXXX,C01,M,2021-01-01,,CA1,0
1334,OA192308,XXXX,C03,M,2021-01-01,,CA1,0
1335,HI109765,XXXXX,C01,M,2021-01-01,,CA1,0
1336,OA698422,XXXX,C01,F,2021-01-01,,CA1,0
1337,GD998772,XXX,C01,F,2021-01-01,,CA1,0
1338,HD263348,XXXXX,C03,F,2021-01-01,,CA1,0
1339,OA072075,XX,C03,F,2021-01-01,,CA1,0
1340,IK747199,XXXXX,C01,F,2021-01-01,,CA1,0
1341,PL538517,XXXXX,C03,M,2021-01-01,,CA1,0
1342,OA241119,XXXX,C02,F,2021-01-01,,CA1,0
1343,HI615379,XXXXX,C01,M,2021-01-01,,CA1,0
1344,IK250912,XXXXXX,C02,F,2021-01-01,,CA1,0
1345,HI338198,XXXX,C01,F,2021-01-01,,CA1,0
1346,HI246920,XXXXX,C01,F,2021-01-01,,CA1,0
1347,AS818410,XXXX,C01,M,2021-01-01,,CA1,0
1348,GD172600,XX,C02,M,2021-02-01,,CA1,0
1349,OA134132,XXX,C01,F,2021-02-01,2022-09-30,CA1,1
1350,GD375438,XXXXX,C02,F,2021-02-01,2023-01-31,CA1,1
1351,PL215097,XXXXXX,C01,M,2021-02-01,,CA1,0
1352,OA377888,XXX,C01,F,2021-02-01,,CA1,0
1353,PL210567,XX,C01,M,2021-02-01,,CA1,0
1354,GD126264,XXXXX,C03,M,2021-02-01,,CA1,0
1355,GD174095,XXXXX,C01,M,2021-02-01,,CA1,0
1356,OA917517,XXXX,C02,F,2021-02-01,,CA1,0
1357,HD424190,XX,C03,M,2021-02-01,,CA1,0
1358,PL628468,XXXX,C03,M,2021-02-01,,CA1,0
1359,IK743815,XXXXX,C01,F,2021-02-01,,CA1,0
1360,AS113826,XXXX,C01,F,2021-02-01,,CA1,0
1361,PL500772,XXXXX,C02,F,2021-02-01,,CA1,0
1362,HD799859,XXX,C01,M,2021-02-01,,CA1,0
1363,HD853800,XXXX,C01,M,2021-02-01,2023-01-31,CA1,1
1364,PL988722,XXX,C03,M,2021-02-01,,CA1,0
1365,AS098763,XXXXX,C01,F,2021-02-01,2023-01-31,CA1,1
1366,TS816344,XXXX,C02,F,2021-02-01,,CA1,0
1367,IK526507,XXX,C03,M,2021-02-01,2022-05-31,CA1,1
1368,IK211207,XXXX,C01,F,2021-02-01,,CA1,0
1369,HI361018,XXX,C02,F,2021-02-01,,CA1,0
1370,OA871608,XXXX,C01,F,2021-02-01,,CA1,0
1371,AS404195,XXX,C01,F,2021-02-01,,CA1,0
1372,OA874597,XXX,C03,M,2021-02-01,,CA1,0
1373,OA270348,XXXXX,C03,M,2021-02-01,2022-08-31,CA1,1
1374,HI752359,XXXX,C01,M,2021-02-01,,CA1,0
1375,TS882329,XXX,C03,M,2021-02-01,,CA1,0
1376,HI736424,XXXXXX,C01,F,2021-02-01,2022-08-31,CA1,1
1377,HD831023,XXXXX,C03,M,2021-02-01,,CA1,0
1378,OA154669,XXXXX,C01,M,2021-02-01,2023-01-31,CA1,1
1379,HI263548,XXXX,C03,M,2021-02-01,,CA1,0
1380,OA152457,XXXXXX,C01,M,2021-02-01,,CA1,0
1381,AS454149,XXX,C01,F,2021-02-01,,CA1,0
1382,TS807008,XXX,C01,M,2021-02-01,,CA1,0
1383,HD285695,XXXXX,C03,M,2021-02-01,,CA1,0
1384,HI599892,XXXXX,C03,M,2021-02-01,,CA1,0
1385,GD173197,XXXXX,C03,F,2021-02-01,,CA1,0
1386,IK250551,XXXXX,C01,M,2021-02-01,,CA1,0
1387,OA816818,XXXX,C01,M,2021-02-01,2022-09-30,CA1,1
1388,HD296847,XXXX,C02,F,2021-02-01,,CA1,0
1389,HD907996,XXXXX,C01,M,2021-02-01,,CA1,0
1390,HD742096,XXXXX,C01,M,2021-02-01,,CA1,0
1391,PL338734,XXXXXX,C01,F,2021-02-01,2022-05-31,CA1,1
1392,IK929378,XXXXX,C02,F,2021-02-01,,CA1,0
1393,PL346258,XXXX,C01,M,2021-02-01,,CA1,0
1394,TS541856,XXXX,C01,F,2021-02-01,,CA1,0
1395,GD216317,XXXX,C01,M,2021-02-01,,CA1,0
1396,AS275753,XXXXX,C03,M,2021-02-01,,CA1,0
1397,HI521002,XXXX,C01,M,2021-02-01,,CA1,0
1398,AS969133,XXXXX,C03,M,2021-02-01,,CA1,0
1399,HD788375,XXX,C01,M,2021-02-01,,CA1,0
1400,HD826767,XXX,C01,F,2021-02-01,,CA1,0
1401,IK004670,XXXX,C03,F,2021-02-01,,CA1,0
1402,PL839656,XXXXX,C01,F,2021-02-01,,CA1,0
1403,AS207011,XXXX,C02,F,2021-02-01,,CA1,0
1404,PL522022,XXXXX,C03,M,2021-02-01,,CA1,0
1405,AS650043,XXX,C02,F,2021-02-01,,CA1,0
1406,HD642174,XXXX,C02,F,2021-02-01,,CA1,0
1407,OA667284,XXX,C01,M,2021-02-01,,CA1,0
1408,HD216701,XXXX,C03,M,2021-02-01,,CA1,0
1409,TS044469,XXXX,C02,F,2021-02-01,,CA1,0
1410,HD210141,XXXXXX,C01,F,2021-02-01,,CA1,0
1411,IK913187,XXXX,C01,F,2021-02-01,,CA1,0
1412,PL659352,XXXXX,C02,F,2021-02-01,,CA1,0
1413,HI628557,XXXX,C01,M,2021-02-01,,CA1,0
1414,GD361244,XXX,C03,M,2021-02-01,,CA1,0
1415,GD691243,XXXX,C02,M,2021-02-01,,CA1,0
1416,HI835158,XXXXX,C03,M,2021-02-01,,CA1,0
1417,HD200782,XXXXX,C01,M,2021-02-01,,CA1,0
1418,GD631254,XXXXXX,C03,M,2021-02-01,,CA1,0
1419,HI648498,XX,C02,F,2021-02-01,,CA1,0
1420,GD703449,XXX,C01,F,2021-02-01,,CA1,0
1421,GD100850,XXXX,C01,M,2021-02-01,,CA1,0
1422,AS625761,XXXXX,C01,M,2021-03-01,,CA1,0
1423,HD672719,XXXXX,C02,M,2021-03-01,2022-10-31,CA1,1
1424,HI322689,XXXX,C02,F,2021-03-01,,CA1,0
1425,HI607042,XXXXX,C03,F,2021-03-01,2022-09-30,CA1,1
1426,GD390442,XXXXX,C01,M,2021-03-01,2022-10-31,CA1,1
1427,AS321794,XX,C01,M,2021-03-01,2022-12-31,CA1,1
1428,TS716955,XXX,C01,M,2021-03-01,,CA1,0
1429,TS341150,XXXX,C03,F,2021-03-01,,CA1,0
1430,TS922944,XXXXX,C03,M,2021-03-01,,CA1,0
1431,AS158438,XXXXXX,C01,M,2021-03-01,,CA1,0
1432,PL033359,XXXX,C01,M,2021-03-01,2022-04-30,CA1,1
1433,HD722956,XXXX,C01,F,2021-03-01,,CA1,0
1434,TS282078,XXXX,C03,F,2021-03-01,,CA1,0
1435,OA410852,XXXXX,C01,M,2021-03-01,,CA1,0
1436,IK560712,XXXX,C01,F,2021-03-01,,CA1,0
1437,AS186727,XXXXX,C03,M,2021-03-01,,CA1,0
1438,AS448355,XXX,C02,F,2021-03-01,2022-04-30,CA1,1
1439,IK341016,XXX,C01,M,2021-03-01,2022-04-30,CA1,1
1440,PL907890,XXXXXX,C01,F,2021-03-01,,CA1,0
1441,GD106824,XXXX,C01,M,2021-03-01,,CA1,0
1442,AS458614,XXX,C01,F,2021-03-01,,CA1,0
1443,HI852974,XXXX,C02,M,2021-03-01,,CA1,0
1444,GD323300,XXX,C02,F,2021-03-01,,CA1,0
1445,AS071660,XXXXX,C01,F,2021-03-01,,CA1,0
1446,GD311895,XXX,C01,F,2021-03-01,,CA1,0
1447,HD559223,XXXXXX,C01,F,2021-03-01,,CA1,0
1448,AS693220,XXXXX,C03,M,2021-03-01,,CA1,0
1449,TS258685,XXXX,C01,F,2021-03-01,,CA1,0
1450,AS369418,XXXX,C01,F,2021-03-01,,CA1,0
1451,PL049278,XXXXX,C02,M,2021-03-01,,CA1,0
1452,IK510241,XXXXX,C02,F,2021-03-01,,CA1,0
1453,GD025393,XXX,C01,M,2021-03-01,,CA1,0
1454,IK853515,XX,C01,M,2021-03-01,,CA1,0
1455,HD037991,XXX,C02,F,2021-03-01,,CA1,0
1456,TS007439,XXX,C03,M,2021-03-01,,CA1,0
1457,TS416373,XXXX,C01,F,2021-03-01,,CA1,0
1458,TS146087,XXXXX,C01,M,2021-03-01,,CA1,0
1459,AS194595,XXXX,C02,F,2021-03-01,,CA1,0
1460,HI181600,XX,C01,M,2021-03-01,2022-09-30,CA1,1
1461,HI630678,XXXX,C03,M,2021-03-01,,CA1,0
1462,OA963366,XXXXXX,C02,F,2021-03-01,,CA1,0
1463,IK623902,XXXXX,C03,M,2021-03-01,,CA1,0
1464,PL299549,XX,C01,M,2021-03-01,,CA1,0
1465,AS170379,XXXX,C01,M,2021-03-01,,CA1,0
1466,TS454370,XX,C03,M,2021-03-01,2022-09-30,CA1,1
1467,HI739497,XXXXX,C03,F,2021-03-01,2023-02-28,CA1,1
1468,HD307544,XX,C01,M,2021-03-01,,CA1,0
1469,TS532933,XXXX,C01,M,2021-03-01,,CA1,0
1470,PL470792,XXXXX,C01,F,2021-03-01,,CA1,0
1471,PL635475,XXXX,C01,F,2021-03-01,,CA1,0
1472,GD439332,XXXXX,C01,M,2021-03-01,,CA1,0
1473,PL067195,XX,C01,M,2021-03-01,,CA1,0
1474,PL267719,XXXX,C02,F,2021-03-01,,CA1,0
1475,OA501813,XXXX,C03,M,2021-03-01,,CA1,0
1476,HD487976,XXXXX,C02,F,2021-03-01,,CA1,0
1477,HI636571,XXXXXX,C01,F,2021-03-01,,CA1,0
1478,HD403941,XXX,C01,F,2021-03-01,,CA1,0
1479,PL443639,XXXXX,C02,F,2021-03-01,,CA1,0
1480,AS288339,XXXXX,C03,F,2021-03-01,,CA1,0
1481,HD044319,XXXX,C01,F,2021-03-01,2023-01-31,CA1,1
1482,AS123220,XXXXXX,C01,F,2021-03-01,,CA1,0
1483,HI740503,XXXX,C01,M,2021-03-01,,CA1,0
1484,OA512978,XXXX,C02,M,2021-03-01,2023-01-31,CA1,1
1485,OA423141,XX,C02,F,2021-03-01,,CA1,0
1486,IK359438,XXXXX,C03,F,2021-03-01,,CA1,0
1487,TS999231,XXXX,C01,M,2021-03-01,,CA1,0
1488,GD812059,XXXXX,C02,F,2021-03-01,,CA1,0
1489,HI557133,XXXXXX,C01,M,2021-03-01,,CA1,0
1490,OA953933,XXXXX,C01,M,2021-03-01,,CA1,0
1491,HI477055,XXXX,C02,F,2021-03-01,,CA1,0
1492,HI069935,XX,C03,M,2021-03-01,,CA1,0
1493,TS597253,XXX,C01,M,2021-03-01,,CA1,0
1494,PL487696,XXXXX,C01,M,2021-04-01,,CA1,0
1495,IK615890,XXXX,C01,M,2021-04-01,,CA1,0
1496,AS662285,XXXXX,C01,M,2021-04-01,,CA1,0
1497,AS977127,XXX,C03,M,2021-04-01,,CA1,0
1498,OA007004,XXXX,C01,M,2021-04-01,,CA1,0
1499,TS327886,XXXXX,C03,M,2021-04-01,,CA1,0
1500,AS717316,XXXX,C01,M,2021-04-01,2022-05-31,CA1,1
1501,IK912733,XXXX,C02,F,2021-04-01,2022-08-31,CA1,1
1502,GD070247,XX,C01,M,2021-04-01,,CA1,0
1503,IK855636,XXX,C01,F,2021-04-01,,CA1,0
1504,HI557617,XXXX,C01,F,2021-04-01,,CA1,0
1505,IK003033,XX,C01,F,2021-04-01,,CA1,0
1506,PL307270,XXXX,C01,M,2021-04-01,,CA1,0
1507,PL534171,XXXXXX,C02,F,2021-04-01,,CA1,0
1508,HD315748,XXXXX,C01,M,2021-04-01,,CA1,0
1509,TS522889,XXX,C03,M,2021-04-01,,CA1,0
1510,PL512535,XXXXX,C01,M,2021-04-01,,CA1,0
1511,AS190883,XXXXX,C03,M,2021-04-01,,CA1,0
1512,AS303294,XXXX,C03,M,2021-04-01,,CA1,0
1513,AS506797,XXX,C02,F,2021-04-01,,CA1,0
1514,PL894962,XXXX,C01,F,2021-04-01,,CA1,0
1515,HI431223,XXX,C01,F,2021-04-01,,CA1,0
1516,PL971781,XXXX,C02,F,2021-04-01,,CA1,0
1517,OA327486,XXXXX,C03,M,2021-04-01,,CA1,0
1518,TS999855,XXXXXX,C01,F,2021-04-01,,CA1,0
1519,HI717281,XXX,C02,M,2021-04-01,2022-05-31,CA1,1
1520,AS552198,XXX,C01,M,2021-04-01,,CA1,0
1521,OA511050,XX,C01,F,2021-04-01,,CA1,0
1522,HI606562,XXX,C01,F,2021-04-01,,CA1,0
1523,IK271631,XX,C01,M,2021-04-01,,CA1,0
1524,HD753835,XXXXXX,C01,F,2021-04-01,,CA1,0
1525,HI488123,XXXX,C03,M,2021-04-01,,CA1,0
1526,HD253398,XXXX,C03,M,2021-04-01,2022-05-31,CA1,1
1527,GD866704,XX,C03,F,2021-04-01,,CA1,0
1528,IK871961,XXXX,C01,F,2021-04-01,,CA1,0
1529,PL256725,XX,C01,M,2021-04-01,,CA1,0
1530,IK287071,XXXXX,C02,F,2021-04-01,,CA1,0
